,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
140,2010-11,1610612741,CHI,Chicago Bulls,0021000658,2011-01-24T00:00:00,CHI vs. MIL,W,48.0,32,81,0.395,6,18,0.333,22,25,0.88,13,32,45,25,8.0,8,6,4,14,18,92,9.0,1,1,1,1,6,72,33,78,34,34,50,17,36,11,28,38,34,19,2,26,28,16,3,55,58,32
141,2010-11,1610612741,CHI,Chicago Bulls,0021000645,2011-01-22T00:00:00,CHI vs. CLE,W,48.0,34,82,0.415,9,19,0.474,15,20,0.75,7,41,48,23,16.0,10,11,6,23,18,92,13.0,1,1,1,1,6,54,28,62,9,22,12,55,60,38,72,3,21,38,59,11,2,43,62,55,58,18
142,2010-11,1610612741,CHI,Chicago Bulls,0021000627,2011-01-20T00:00:00,CHI vs. DAL,W,48.0,31,84,0.369,7,16,0.438,13,16,0.813,17,34,51,15,14.0,8,7,9,22,17,82,5.0,1,1,1,1,6,74,20,82,22,48,21,69,77,22,7,29,10,79,40,26,24,68,54,63,79,46
143,2010-11,1610612741,CHI,Chicago Bulls,0021000612,2011-01-18T00:00:00,CHI vs. CHA,L,48.0,30,77,0.39,6,12,0.5,16,21,0.762,13,31,44,17,14.0,3,11,4,17,18,82,-1.0,1,63,63,63,6,79,57,80,34,71,8,53,56,36,28,46,38,66,40,77,2,16,17,55,79,63
144,2010-11,1610612741,CHI,Chicago Bulls,0021000600,2011-01-17T00:00:00,CHI @ MEM,W,48.0,36,74,0.486,11,23,0.478,13,19,0.684,7,29,36,24,11.0,4,9,2,27,20,96,12.0,1,1,1,1,6,39,69,25,5,6,10,69,68,57,72,63,75,28,8,67,13,3,76,35,44,23
145,2010-11,1610612741,CHI,Chicago Bulls,0021000591,2011-01-15T00:00:00,CHI vs. MIA,W,48.0,39,84,0.464,7,19,0.368,14,17,0.824,10,32,42,23,11.0,6,5,9,14,20,99,3.0,1,1,1,1,6,24,20,39,22,22,38,60,74,18,50,38,47,38,8,46,39,68,3,35,31,54
146,2010-11,1610612741,CHI,Chicago Bulls,0021000576,2011-01-14T00:00:00,CHI @ IND,W,48.0,40,88,0.455,7,20,0.35,12,19,0.632,9,43,52,23,7.0,3,9,8,19,19,99,13.0,1,1,1,1,6,20,9,42,22,14,46,73,68,69,56,1,8,38,1,77,13,61,33,47,31,18
147,2010-11,1610612741,CHI,Chicago Bulls,0021000561,2011-01-12T00:00:00,CHI @ CHA,L,48.0,33,70,0.471,4,11,0.364,21,27,0.778,4,36,40,22,14.0,4,6,8,22,23,91,-5.0,1,63,63,63,6,65,79,37,59,74,41,22,24,29,81,17,62,44,40,67,28,61,54,15,62,68
148,2010-11,1610612741,CHI,Chicago Bulls,0021000553,2011-01-10T00:00:00,CHI vs. DET,W,48.0,35,77,0.455,2,11,0.182,23,25,0.92,9,31,40,20,12.0,8,5,4,15,20,95,13.0,1,1,1,1,6,49,57,42,79,74,79,13,36,6,56,46,62,52,16,26,39,16,6,35,46,18
149,2010-11,1610612741,CHI,Chicago Bulls,0021000540,2011-01-08T00:00:00,CHI vs. BOS,W,48.0,31,63,0.492,3,9,0.333,25,35,0.714,11,37,48,16,21.0,5,9,5,20,25,90,11.0,1,1,1,1,6,74,81,23,74,81,50,7,3,48,40,14,21,76,78,58,13,34,42,7,65,26
150,2010-11,1610612741,CHI,Chicago Bulls,0021000526,2011-01-07T00:00:00,CHI @ PHI,L,48.0,38,75,0.507,3,15,0.2,20,26,0.769,9,29,38,21,15.0,9,4,3,22,18,99,-6.0,1,63,63,63,6,29,67,15,74,54,72,28,31,32,56,63,70,45,50,16,51,8,54,55,31,71
151,2010-11,1610612741,CHI,Chicago Bulls,0021000513,2011-01-05T00:00:00,CHI @ NJN,L,48.0,34,77,0.442,6,19,0.316,20,30,0.667,10,26,36,17,11.0,4,0,5,22,26,94,-2.0,1,63,63,63,6,54,57,48,34,22,56,28,14,61,50,74,75,66,8,67,82,34,54,4,52,66
152,2010-11,1610612741,CHI,Chicago Bulls,0021000507,2011-01-04T00:00:00,CHI vs. TOR,W,48.0,44,83,0.53,4,13,0.308,19,28,0.679,13,31,44,23,14.0,10,8,8,18,25,111,20.0,1,1,1,1,6,6,23,9,59,64,59,32,19,59,28,46,38,38,40,11,18,61,27,7,12,8
153,2010-11,1610612741,CHI,Chicago Bulls,0021000485,2011-01-01T00:00:00,CHI vs. CLE,W,48.0,35,80,0.438,5,17,0.294,25,32,0.781,8,37,45,21,12.0,5,6,5,20,21,100,9.0,1,1,1,1,6,49,40,50,50,41,60,7,9,28,69,14,34,45,16,58,28,34,42,28,30,32
154,2010-11,1610612741,CHI,Chicago Bulls,0021000479,2010-12-31T00:00:00,CHI vs. NJN,W,48.0,30,76,0.395,6,22,0.273,24,29,0.828,11,32,43,21,11.0,5,4,4,17,22,90,9.0,1,1,1,1,6,79,61,79,34,10,63,11,17,17,40,38,43,45,8,58,51,16,17,24,65,32
155,2010-11,1610612741,CHI,Chicago Bulls,0021000458,2010-12-28T00:00:00,CHI vs. MIL,W,48.0,36,76,0.474,6,15,0.4,12,16,0.75,6,36,42,24,12.0,6,11,7,21,15,90,13.0,1,1,1,1,6,39,61,36,34,54,26,73,77,38,78,17,47,28,16,46,2,52,49,73,65,18
156,2010-11,1610612741,CHI,Chicago Bulls,0021000440,2010-12-26T00:00:00,CHI @ DET,W,53.0,36,91,0.396,4,12,0.333,19,28,0.679,19,36,55,17,12.0,5,2,8,20,23,95,3.0,1,1,1,1,2,39,5,76,59,71,50,32,19,59,3,17,4,66,16,58,72,61,42,15,46,54
157,2010-11,1610612741,CHI,Chicago Bulls,0021000433,2010-12-25T00:00:00,CHI @ NYK,L,48.0,40,91,0.44,4,14,0.286,11,20,0.55,17,31,48,15,22.0,14,5,10,20,16,95,-8.0,1,63,63,63,6,20,5,49,59,59,61,76,60,79,7,46,21,79,82,2,39,75,42,69,46,75
158,2010-11,1610612741,CHI,Chicago Bulls,0021000423,2010-12-22T00:00:00,CHI @ WAS,W,48.0,31,73,0.425,2,16,0.125,23,29,0.793,9,32,41,18,21.0,6,8,4,23,24,87,7.0,1,1,1,1,6,74,74,58,79,48,81,13,17,27,56,38,53,62,78,46,18,16,62,12,73,43
159,2010-11,1610612741,CHI,Chicago Bulls,0021000417,2010-12-21T00:00:00,CHI vs. PHI,W,48.0,49,76,0.645,6,11,0.545,17,21,0.81,4,36,40,32,13.0,11,9,2,16,14,121,45.0,1,1,1,1,6,2,61,1,34,74,6,45,56,24,81,17,62,2,29,6,13,3,12,77,3,1
160,2010-11,1610612741,CHI,Chicago Bulls,0021000395,2010-12-18T00:00:00,CHI vs. LAC,L,48.0,39,82,0.476,6,15,0.4,15,23,0.652,12,25,37,17,15.0,5,5,4,25,24,99,-1.0,1,63,63,63,6,24,28,33,34,54,26,55,44,63,33,77,73,66,50,58,39,16,72,12,31,63
161,2010-11,1610612741,CHI,Chicago Bulls,0021000370,2010-12-15T00:00:00,CHI @ TOR,W,48.0,43,81,0.531,7,18,0.389,17,24,0.708,14,33,47,28,14.0,7,8,6,15,20,110,17.0,1,1,1,1,6,8,33,8,22,34,30,45,40,52,23,35,25,8,40,39,18,43,6,35,13,14
162,2010-11,1610612741,CHI,Chicago Bulls,0021000356,2010-12-13T00:00:00,CHI vs. IND,W,48.0,37,79,0.468,8,18,0.444,10,20,0.5,9,39,48,28,13.0,9,5,5,13,19,92,19.0,1,1,1,1,6,35,48,38,13,34,19,79,60,81,56,7,21,8,29,16,39,34,2,47,58,9
163,2010-11,1610612741,CHI,Chicago Bulls,0021000345,2010-12-11T00:00:00,CHI vs. MIN,W,48.0,41,86,0.477,10,17,0.588,21,27,0.778,17,36,53,28,15.0,11,11,11,15,20,113,31.0,1,1,1,1,6,15,13,31,7,41,3,22,24,29,7,17,6,8,50,6,2,79,6,35,8,4
164,2010-11,1610612741,CHI,Chicago Bulls,0021000333,2010-12-10T00:00:00,CHI vs. LAL,W,48.0,33,80,0.413,8,17,0.471,14,17,0.824,11,30,41,19,21.0,9,2,10,19,17,88,4.0,1,1,1,1,6,65,40,66,13,41,14,60,74,18,40,54,53,57,78,16,72,75,33,63,70,52
165,2010-11,1610612741,CHI,Chicago Bulls,0021000317,2010-12-08T00:00:00,CHI @ CLE,W,48.0,35,78,0.449,6,16,0.375,12,20,0.6,10,34,44,24,16.0,11,4,5,18,17,88,5.0,1,1,1,1,6,49,51,45,34,48,35,73,60,74,50,29,38,28,59,6,51,34,27,63,70,46
166,2010-11,1610612741,CHI,Chicago Bulls,0021000305,2010-12-06T00:00:00,CHI vs. OKC,W,48.0,42,87,0.483,5,11,0.455,10,17,0.588,16,36,52,25,17.0,6,3,4,24,19,99,9.0,1,1,1,1,6,12,10,27,50,74,18,79,74,78,13,17,8,19,67,46,64,16,68,47,31,32
167,2010-11,1610612741,CHI,Chicago Bulls,0021000290,2010-12-04T00:00:00,CHI vs. HOU,W,53.0,47,94,0.5,8,19,0.421,17,24,0.708,15,34,49,24,19.0,10,8,9,31,20,119,3.0,1,1,1,1,2,4,2,18,13,22,22,45,40,52,18,29,19,28,73,11,18,68,81,35,5,54
168,2010-11,1610612741,CHI,Chicago Bulls,0021000280,2010-12-03T00:00:00,CHI @ BOS,L,48.0,31,74,0.419,5,13,0.385,25,34,0.735,9,25,34,18,13.0,4,2,4,17,23,92,-12.0,1,63,63,63,6,74,69,61,50,64,31,7,5,44,56,77,80,62,29,67,72,16,17,15,58,80
169,2010-11,1610612741,CHI,Chicago Bulls,0021000266,2010-12-01T00:00:00,CHI vs. ORL,L,48.0,30,71,0.423,4,11,0.364,14,21,0.667,7,14,21,21,16.0,8,10,6,22,19,78,-29.0,1,63,63,63,6,79,77,60,59,74,41,60,56,61,72,82,82,45,59,26,7,43,54,47,82,82
170,2010-11,1610612741,CHI,Chicago Bulls,0021000241,2010-11-27T00:00:00,CHI @ SAC,W,48.0,33,77,0.429,3,11,0.273,27,33,0.818,10,34,44,23,12.0,8,5,12,19,23,96,11.0,1,1,1,1,6,65,57,56,74,74,63,3,7,20,50,29,38,38,16,26,39,81,33,15,44,26
171,2010-11,1610612741,CHI,Chicago Bulls,0021000229,2010-11-26T00:00:00,CHI @ DEN,L,48.0,33,83,0.398,4,20,0.2,27,35,0.771,11,31,42,14,12.0,8,5,7,20,27,97,-1.0,1,63,63,63,6,65,23,74,59,14,72,3,3,31,40,46,47,81,16,26,39,52,42,2,39,63
172,2010-11,1610612741,CHI,Chicago Bulls,0021000218,2010-11-24T00:00:00,CHI @ PHX,W,58.0,50,104,0.481,6,19,0.316,17,27,0.63,18,39,57,25,16.0,8,7,4,27,22,123,8.0,1,1,1,1,1,1,1,30,34,22,56,45,24,70,4,7,2,19,59,26,24,16,76,24,2,38
173,2010-11,1610612741,CHI,Chicago Bulls,0021000208,2010-11-23T00:00:00,CHI @ LAL,L,48.0,34,86,0.395,4,20,0.2,19,26,0.731,14,32,46,20,13.0,11,7,9,19,18,91,-7.0,1,63,63,63,6,54,13,77,59,14,72,32,31,46,23,38,29,52,29,6,24,68,33,55,62,73
174,2010-11,1610612741,CHI,Chicago Bulls,0021000179,2010-11-19T00:00:00,CHI @ DAL,W,48.0,34,76,0.447,5,19,0.263,15,23,0.652,20,39,59,17,18.0,3,3,5,19,20,88,5.0,1,1,1,1,6,54,61,46,50,22,65,55,44,63,1,7,1,66,72,77,64,34,33,35,70,46
175,2010-11,1610612741,CHI,Chicago Bulls,0021000166,2010-11-17T00:00:00,CHI @ SAS,L,48.0,39,92,0.424,6,17,0.353,10,14,0.714,12,30,42,17,11.0,8,3,4,21,11,94,-9.0,1,63,63,63,6,24,4,59,34,41,43,79,81,48,33,54,47,66,8,26,64,16,49,82,52,77
176,2010-11,1610612741,CHI,Chicago Bulls,0021000156,2010-11-16T00:00:00,CHI @ HOU,W,48.0,36,74,0.486,8,12,0.667,15,28,0.536,14,26,40,18,20.0,12,4,3,24,24,95,3.0,1,1,1,1,6,39,69,25,13,71,2,55,19,80,23,74,62,62,75,5,51,8,68,12,46,54
177,2010-11,1610612741,CHI,Chicago Bulls,0021000134,2010-11-13T00:00:00,CHI vs. WAS,W,48.0,34,76,0.447,9,23,0.391,26,34,0.765,12,28,40,24,15.0,9,10,6,14,26,103,7.0,1,1,1,1,6,54,61,46,9,6,29,5,5,35,33,67,62,28,50,16,7,43,3,4,23,43
