,SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
127,2010-11,1610612759,SAS,San Antonio Spurs,0021000789,2011-02-11T00:00:00,SAS @ PHI,L,48.0,27,81,0.333,3,17,0.176,14,18,0.778,15,42,57,20,16.0,5,3,3,14,16,71,-6.0,1,62,62,62,5,81,43,82,80,63,81,61,66,40,9,3,1,53,62,63,55,14,4,78,82,68
128,2010-11,1610612759,SAS,San Antonio Spurs,0021000777,2011-02-09T00:00:00,SAS @ TOR,W,48.0,47,81,0.58,6,14,0.429,11,19,0.579,10,31,41,30,13.0,6,7,3,19,18,111,11.0,1,1,1,1,5,3,43,5,58,77,30,74,60,80,34,43,46,6,32,54,9,14,35,56,23,26
129,2010-11,1610612759,SAS,San Antonio Spurs,0021000768,2011-02-08T00:00:00,SAS @ DET,W,48.0,37,70,0.529,10,18,0.556,16,22,0.727,8,37,45,24,14.0,2,5,2,17,15,100,11.0,1,1,1,1,5,48,75,14,21,54,6,50,52,53,54,13,25,28,47,79,22,6,17,80,53,26
130,2010-11,1610612759,SAS,San Antonio Spurs,0021000743,2011-02-04T00:00:00,SAS @ SAC,W,48.0,48,84,0.571,7,18,0.389,10,15,0.667,9,33,42,28,18.0,7,1,0,20,17,113,13.0,1,1,1,1,5,2,25,7,48,54,43,77,76,72,45,29,37,12,73,38,77,1,47,65,15,18
131,2010-11,1610612759,SAS,San Antonio Spurs,0021000732,2011-02-03T00:00:00,SAS @ LAL,W,48.0,35,85,0.412,6,16,0.375,13,17,0.765,10,28,38,20,10.0,5,5,5,20,16,89,1.0,1,1,1,1,5,63,19,73,58,68,45,67,70,42,34,62,59,53,12,63,22,43,47,78,76,60
132,2010-11,1610612759,SAS,San Antonio Spurs,0021000716,2011-02-01T00:00:00,SAS @ POR,L,48.0,35,82,0.427,8,18,0.444,8,15,0.533,16,21,37,14,11.0,7,3,1,20,17,86,-13.0,1,62,62,62,5,63,33,66,38,54,25,81,76,81,4,81,63,79,16,38,55,2,47,65,77,76
133,2010-11,1610612759,SAS,San Antonio Spurs,0021000698,2011-01-29T00:00:00,SAS vs. HOU,W,48.0,38,74,0.514,8,16,0.5,24,27,0.889,8,24,32,22,13.0,10,6,3,17,20,108,13.0,1,1,1,1,5,40,69,20,38,68,11,14,24,7,54,77,77,38,32,9,12,14,17,44,35,18
134,2010-11,1610612759,SAS,San Antonio Spurs,0021000676,2011-01-26T00:00:00,SAS @ UTA,W,48.0,41,80,0.513,7,20,0.35,23,29,0.793,8,25,33,23,13.0,8,3,5,20,29,112,7.0,1,1,1,1,5,22,48,22,48,43,54,17,18,31,54,74,74,34,32,27,55,43,47,3,19,41
135,2010-11,1610612759,SAS,San Antonio Spurs,0021000662,2011-01-24T00:00:00,SAS @ GSW,W,48.0,41,82,0.5,5,15,0.333,26,34,0.765,8,38,46,26,9.0,7,1,5,19,21,113,11.0,1,1,1,1,5,22,33,28,71,75,57,9,7,42,54,7,20,22,8,38,77,43,35,33,15,26
136,2010-11,1610612759,SAS,San Antonio Spurs,0021000646,2011-01-22T00:00:00,SAS @ NOH,L,48.0,25,69,0.362,4,15,0.267,18,25,0.72,5,27,32,15,13.0,6,0,8,17,22,72,-24.0,1,62,62,62,5,82,78,78,77,75,72,36,31,56,75,65,77,75,32,54,82,75,17,24,81,81
137,2010-11,1610612759,SAS,San Antonio Spurs,0021000636,2011-01-21T00:00:00,SAS vs. NYK,W,48.0,40,82,0.488,4,17,0.235,17,25,0.68,13,37,50,28,19.0,8,12,6,18,22,101,9.0,1,1,1,1,5,30,33,34,77,63,79,43,31,66,16,13,6,12,76,27,1,56,28,24,49,33
138,2010-11,1610612759,SAS,San Antonio Spurs,0021000620,2011-01-19T00:00:00,SAS vs. TOR,W,48.0,38,83,0.458,4,16,0.25,24,29,0.828,17,32,49,23,17.0,8,6,3,20,19,104,9.0,1,1,1,1,5,40,27,52,77,68,75,14,18,21,2,36,12,34,66,27,12,14,47,52,43,33
139,2010-11,1610612759,SAS,San Antonio Spurs,0021000597,2011-01-16T00:00:00,SAS vs. DEN,W,48.0,35,68,0.515,11,22,0.5,29,37,0.784,4,43,47,24,20.0,7,5,5,19,27,110,13.0,1,1,1,1,5,63,81,19,13,27,11,3,2,37,79,1,15,28,80,38,22,43,35,6,28,18
140,2010-11,1610612759,SAS,San Antonio Spurs,0021000581,2011-01-14T00:00:00,SAS vs. DAL,W,48.0,36,80,0.45,6,16,0.375,23,29,0.793,14,38,52,21,12.0,4,3,4,16,24,101,12.0,1,1,1,1,5,56,48,56,58,68,45,17,18,31,13,7,2,44,23,74,55,32,13,10,49,23
141,2010-11,1610612759,SAS,San Antonio Spurs,0021000566,2011-01-12T00:00:00,SAS @ MIL,W,48.0,37,80,0.463,7,18,0.389,10,13,0.769,10,33,43,22,5.0,6,5,6,20,19,91,7.0,1,1,1,1,5,48,48,48,48,54,43,77,80,41,34,29,31,38,1,54,22,56,47,52,73,41
